geohash,hour_of_day,day_of_week,weekend,num_orders
4nxg5x,20,3,0,119
4nxg5x,20,4,0,136
4nxg5x,20,5,1,163
4nxg5x,20,6,1,179
4nxg5x,21,0,0,127
4nxg5x,21,1,0,131
4nxg5x,21,2,0,116
4nxg5x,21,3,0,111
4nxg5x,21,4,0,127
4nxg5x,21,5,1,151
4nxg5x,21,6,1,140
4nxg5x,22,0,0,89
4nxg5x,22,1,0,97
4nxg5x,22,2,0,103
4nxg5x,22,3,0,103
4nxg5x,22,4,0,111
4nxg5x,22,5,1,102
4nxg5x,22,6,1,109
4nxg5x,23,0,0,59
4nxg5x,23,1,0,48
4nxg5x,23,2,0,39
4nxg5x,23,3,0,61
4nxg5x,23,4,0,52
4nxg5x,23,5,1,64
4nxg5x,23,6,1,42
4nxg5y,0,0,0,7
4nxg5y,0,1,0,12
4nxg5y,0,2,0,5
4nxg5y,0,3,0,3
4nxg5y,0,4,0,7
4nxg5y,0,5,1,10
4nxg5y,0,6,1,7
4nxg5y,1,0,0,4
4nxg5y,1,1,0,2
4nxg5y,1,2,0,1
4nxg5y,1,3,0,1
4nxg5y,1,4,0,5
4nxg5y,1,5,1,8
4nxg5y,1,6,1,3
4nxg5y,8,0,0,7
4nxg5y,8,1,0,3
4nxg5y,8,2,0,2
4nxg5y,8,3,0,4
4nxg5y,8,4,0,7
4nxg5y,8,5,1,5
4nxg5y,8,6,1,11
4nxg5y,9,0,0,3
4nxg5y,9,1,0,7
4nxg5y,9,2,0,10
4nxg5y,9,3,0,3
4nxg5y,9,4,0,5
4nxg5y,9,5,1,14
4nxg5y,9,6,1,10
4nxg5y,10,0,0,6
4nxg5y,10,1,0,19
4nxg5y,10,2,0,3
4nxg5y,10,3,0,6
4nxg5y,10,4,0,6
4nxg5y,10,5,1,14
4nxg5y,10,6,1,12
4nxg5y,11,0,0,20
4nxg5y,11,1,0,24
4nxg5y,11,2,0,18
4nxg5y,11,3,0,14
4nxg5y,11,4,0,22
4nxg5y,11,5,1,31
4nxg5y,11,6,1,24
4nxg5y,12,0,0,33
4nxg5y,12,1,0,42
4nxg5y,12,2,0,41
4nxg5y,12,3,0,27
4nxg5y,12,4,0,25
4nxg5y,12,5,1,44
4nxg5y,12,6,1,56
4nxg5y,13,0,0,29
4nxg5y,13,1,0,33
4nxg5y,13,2,0,48
4nxg5y,13,3,0,38
4nxg5y,13,4,0,41
4nxg5y,13,5,1,68
4nxg5y,13,6,1,70
4nxg5y,14,0,0,39
4nxg5y,14,1,0,34
4nxg5y,14,2,0,52
4nxg5y,14,3,0,35
4nxg5y,14,4,0,48
4nxg5y,14,5,1,64
4nxg5y,14,6,1,71
4nxg5y,15,0,0,27
4nxg5y,15,1,0,22
4nxg5y,15,2,0,26
4nxg5y,15,3,0,14
4nxg5y,15,4,0,34
4nxg5y,15,5,1,53
4nxg5y,15,6,1,59
4nxg5y,16,0,0,19
4nxg5y,16,1,0,41
4nxg5y,16,2,0,37
4nxg5y,16,3,0,24
4nxg5y,16,4,0,30
4nxg5y,16,5,1,38
4nxg5y,16,6,1,35
4nxg5y,17,0,0,31
4nxg5y,17,1,0,40
4nxg5y,17,2,0,53
4nxg5y,17,3,0,28
4nxg5y,17,4,0,30
4nxg5y,17,5,1,36
4nxg5y,17,6,1,56
4nxg5y,18,0,0,45
4nxg5y,18,1,0,42
4nxg5y,18,2,0,32
4nxg5y,18,3,0,30
4nxg5y,18,4,0,31
4nxg5y,18,5,1,37
4nxg5y,18,6,1,61
4nxg5y,19,0,0,49
4nxg5y,19,1,0,62
4nxg5y,19,2,0,59
4nxg5y,19,3,0,49
4nxg5y,19,4,0,63
4nxg5y,19,5,1,77
4nxg5y,19,6,1,83
4nxg5y,20,0,0,54
4nxg5y,20,1,0,76
4nxg5y,20,2,0,66
4nxg5y,20,3,0,81
4nxg5y,20,4,0,68
4nxg5y,20,5,1,107
4nxg5y,20,6,1,115
4nxg5y,21,0,0,73
4nxg5y,21,1,0,63
4nxg5y,21,2,0,82
4nxg5y,21,3,0,74
4nxg5y,21,4,0,87
4nxg5y,21,5,1,112
4nxg5y,21,6,1,99
4nxg5y,22,0,0,66
4nxg5y,22,1,0,50
4nxg5y,22,2,0,74
4nxg5y,22,3,0,49
4nxg5y,22,4,0,69
4nxg5y,22,5,1,79
4nxg5y,22,6,1,57
4nxg5y,23,0,0,22
4nxg5y,23,1,0,15
4nxg5y,23,2,0,13
4nxg5y,23,3,0,34
4nxg5y,23,4,0,22
4nxg5y,23,5,1,20
4nxg5y,23,6,1,28
4nxg5z,0,0,0,4
4nxg5z,0,1,0,7
4nxg5z,0,2,0,8
4nxg5z,0,3,0,8
4nxg5z,0,4,0,6
4nxg5z,0,5,1,4
4nxg5z,0,6,1,3
4nxg5z,1,1,0,3
4nxg5z,1,3,0,1
4nxg5z,1,5,1,3
4nxg5z,1,6,1,3
4nxg5z,8,0,0,2
4nxg5z,8,1,0,5
4nxg5z,8,2,0,3
4nxg5z,8,3,0,2
4nxg5z,8,4,0,4
4nxg5z,8,5,1,5
4nxg5z,8,6,1,6
4nxg5z,9,0,0,5
4nxg5z,9,1,0,6
4nxg5z,9,2,0,1
4nxg5z,9,3,0,4
4nxg5z,9,4,0,2
4nxg5z,9,5,1,2
4nxg5z,9,6,1,10
4nxg5z,10,1,0,16
4nxg5z,10,2,0,6
4nxg5z,10,3,0,5
4nxg5z,10,4,0,7
4nxg5z,10,5,1,10
4nxg5z,10,6,1,18
4nxg5z,11,0,0,14
4nxg5z,11,1,0,12
4nxg5z,11,2,0,17
4nxg5z,11,3,0,10
4nxg5z,11,4,0,16
4nxg5z,11,5,1,18
4nxg5z,11,6,1,27
4nxg5z,12,0,0,21
4nxg5z,12,1,0,21
4nxg5z,12,2,0,19
4nxg5z,12,3,0,21
4nxg5z,12,4,0,26
4nxg5z,12,5,1,43
4nxg5z,12,6,1,47
4nxg5z,13,0,0,33
4nxg5z,13,1,0,36
4nxg5z,13,2,0,24
4nxg5z,13,3,0,39
4nxg5z,13,4,0,33
4nxg5z,13,5,1,45
4nxg5z,13,6,1,74
4nxg5z,14,0,0,23
4nxg5z,14,1,0,23
4nxg5z,14,2,0,29
4nxg5z,14,3,0,24
4nxg5z,14,4,0,25
4nxg5z,14,5,1,36
4nxg5z,14,6,1,55
4nxg5z,15,0,0,15
4nxg5z,15,1,0,17
4nxg5z,15,2,0,25
4nxg5z,15,3,0,16
4nxg5z,15,4,0,14
4nxg5z,15,5,1,24
4nxg5z,15,6,1,28
4nxg5z,16,0,0,11
4nxg5z,16,1,0,15
4nxg5z,16,2,0,13
4nxg5z,16,3,0,15
4nxg5z,16,4,0,29
4nxg5z,16,5,1,17
4nxg5z,16,6,1,28
4nxg5z,17,0,0,18
4nxg5z,17,1,0,21
4nxg5z,17,2,0,25
4nxg5z,17,3,0,14
4nxg5z,17,4,0,20
4nxg5z,17,5,1,14
4nxg5z,17,6,1,24
4nxg5z,18,0,0,19
4nxg5z,18,1,0,30
4nxg5z,18,2,0,19
4nxg5z,18,3,0,22
4nxg5z,18,4,0,16
4nxg5z,18,5,1,32
4nxg5z,18,6,1,37
4nxg5z,19,0,0,29
4nxg5z,19,1,0,27
4nxg5z,19,2,0,42
4nxg5z,19,3,0,40
4nxg5z,19,4,0,36
4nxg5z,19,5,1,61
4nxg5z,19,6,1,82
4nxg5z,20,0,0,50
4nxg5z,20,1,0,70
4nxg5z,20,2,0,46
4nxg5z,20,3,0,66
4nxg5z,20,4,0,41
4nxg5z,20,5,1,69
4nxg5z,20,6,1,71
4nxg5z,21,0,0,35
4nxg5z,21,1,0,65
4nxg5z,21,2,0,55
4nxg5z,21,3,0,35
4nxg5z,21,4,0,54
4nxg5z,21,5,1,53
4nxg5z,21,6,1,82
4nxg5z,22,0,0,51
4nxg5z,22,1,0,38
4nxg5z,22,2,0,40
4nxg5z,22,3,0,37
4nxg5z,22,4,0,48
4nxg5z,22,5,1,59
4nxg5z,22,6,1,61
4nxg5z,23,0,0,19
4nxg5z,23,1,0,23
4nxg5z,23,2,0,20
4nxg5z,23,3,0,19
4nxg5z,23,4,0,31
4nxg5z,23,5,1,16
4nxg5z,23,6,1,13
4nxg62,12,5,1,1
4nxg62,21,5,1,1
4nxg62,21,6,1,1
4nxg66,15,6,1,2
4nxg66,18,0,0,1
4nxg68,8,2,0,1
4nxg68,10,3,0,1
4nxg68,13,5,1,1
4nxg68,14,2,0,1
4nxg68,14,5,1,1
4nxg68,16,3,0,2
4nxg68,17,3,0,2
4nxg68,17,6,1,1
4nxg68,20,0,0,1
4nxg68,21,4,0,1
4nxg68,22,6,1,1
4nxg69,12,2,0,1
4nxg69,12,4,0,1
4nxg69,13,4,0,1
4nxg69,14,3,0,1
4nxg69,16,2,0,1
4nxg69,16,6,1,1
4nxg69,17,3,0,1
4nxg69,19,0,0,1
4nxg69,23,6,1,1
4nxg6b,0,6,1,2
4nxg6b,8,0,0,1
4nxg6b,8,1,0,2
4nxg6b,8,3,0,2
4nxg6b,8,5,1,1
4nxg6b,8,6,1,1
4nxg6b,9,3,0,1
4nxg6b,9,4,0,1
4nxg6b,9,5,1,2
4nxg6b,10,0,0,2
4nxg6b,10,1,0,1
4nxg6b,10,2,0,1
4nxg6b,10,6,1,6
4nxg6b,11,0,0,2
4nxg6b,11,1,0,1
4nxg6b,11,2,0,1
4nxg6b,11,4,0,2
4nxg6b,11,6,1,3
4nxg6b,12,1,0,1
4nxg6b,12,2,0,1
4nxg6b,12,3,0,2
4nxg6b,12,4,0,2
4nxg6b,12,5,1,3
4nxg6b,12,6,1,4
4nxg6b,13,0,0,2
4nxg6b,13,1,0,5
4nxg6b,13,2,0,2
4nxg6b,13,3,0,2
4nxg6b,13,4,0,1
4nxg6b,13,5,1,2
4nxg6b,13,6,1,7
4nxg6b,14,0,0,2
4nxg6b,14,1,0,2
4nxg6b,14,2,0,2
4nxg6b,14,3,0,3
4nxg6b,14,4,0,2
4nxg6b,14,5,1,3
4nxg6b,14,6,1,8
4nxg6b,15,0,0,1
4nxg6b,15,1,0,2
4nxg6b,15,2,0,2
4nxg6b,15,3,0,2
4nxg6b,15,5,1,4
4nxg6b,15,6,1,3
4nxg6b,16,1,0,1
4nxg6b,16,3,0,1
4nxg6b,16,5,1,1
4nxg6b,16,6,1,2
4nxg6b,17,0,0,3
4nxg6b,17,1,0,2
4nxg6b,17,2,0,1
4nxg6b,17,3,0,1
4nxg6b,17,4,0,2
4nxg6b,17,5,1,2
4nxg6b,17,6,1,2
4nxg6b,18,0,0,1
4nxg6b,18,1,0,4
4nxg6b,18,2,0,2
4nxg6b,18,3,0,2
4nxg6b,18,4,0,1
4nxg6b,18,5,1,1
4nxg6b,19,0,0,7
4nxg6b,19,1,0,6
4nxg6b,19,2,0,3
4nxg6b,19,3,0,2
4nxg6b,19,4,0,3
4nxg6b,19,5,1,12
4nxg6b,19,6,1,9
4nxg6b,20,0,0,6
4nxg6b,20,1,0,5
4nxg6b,20,2,0,9
4nxg6b,20,3,0,2
4nxg6b,20,4,0,7
4nxg6b,20,5,1,5
4nxg6b,20,6,1,11
4nxg6b,21,0,0,4
4nxg6b,21,1,0,7
4nxg6b,21,2,0,7
4nxg6b,21,3,0,7
4nxg6b,21,4,0,3
4nxg6b,21,5,1,10
4nxg6b,21,6,1,4
4nxg6b,22,0,0,2
4nxg6b,22,1,0,3
4nxg6b,22,2,0,6
4nxg6b,22,3,0,2
4nxg6b,22,4,0,4
4nxg6b,22,5,1,5
4nxg6b,22,6,1,3
4nxg6b,23,0,0,1
4nxg6b,23,1,0,1
4nxg6b,23,2,0,2
4nxg6b,23,5,1,3
4nxg6b,23,6,1,2
4nxg6c,9,5,1,2
4nxg6c,9,6,1,1
4nxg6c,11,0,0,1
4nxg6c,11,3,0,4
4nxg6c,11,5,1,1
4nxg6c,12,1,0,1
4nxg6c,12,2,0,1
4nxg6c,12,3,0,2
4nxg6c,12,4,0,2
4nxg6c,12,5,1,2
4nxg6c,12,6,1,2
4nxg6c,13,0,0,1
4nxg6c,13,2,0,4
4nxg6c,13,3,0,2
4nxg6c,13,4,0,1
4nxg6c,13,5,1,1
4nxg6c,13,6,1,5
4nxg6c,14,1,0,1
4nxg6c,14,3,0,2
4nxg6c,14,6,1,4
4nxg6c,15,2,0,2
4nxg6c,15,3,0,1
4nxg6c,15,5,1,1
4nxg6c,16,3,0,1
4nxg6c,16,5,1,1
4nxg6c,16,6,1,1
4nxg6c,17,0,0,1
4nxg6c,17,1,0,1
4nxg6c,17,3,0,2
4nxg6c,17,6,1,2
4nxg6c,18,0,0,1
4nxg6c,18,1,0,3
4nxg6c,18,2,0,2
4nxg6c,18,5,1,3
4nxg6c,19,0,0,1
4nxg6c,19,1,0,3
4nxg6c,19,2,0,3
4nxg6c,19,3,0,2
4nxg6c,19,4,0,1
4nxg6c,19,5,1,2
4nxg6c,19,6,1,2
4nxg6c,20,1,0,3
4nxg6c,20,2,0,4
4nxg6c,20,3,0,3
4nxg6c,20,4,0,2
4nxg6c,20,5,1,2
4nxg6c,20,6,1,4
4nxg6c,21,0,0,1
4nxg6c,21,1,0,2
4nxg6c,21,3,0,2
4nxg6c,21,4,0,4
4nxg6c,21,6,1,13
4nxg6c,22,0,0,1
4nxg6c,22,2,0,4
4nxg6c,22,3,0,5
4nxg6c,22,4,0,1
4nxg6c,22,5,1,1
4nxg6c,22,6,1,2
4nxg6c,23,0,0,1
4nxg6c,23,2,0,1
4nxg6c,23,5,1,1
4nxg6d,8,3,0,1
4nxg6d,9,2,0,1
4nxg6d,10,3,0,2
4nxg6d,11,0,0,1
4nxg6d,11,6,1,2
4nxg6d,13,2,0,1
4nxg6d,13,3,0,1
4nxg6d,13,6,1,1
4nxg6d,14,1,0,3
4nxg6d,15,3,0,1
4nxg6d,17,0,0,1
4nxg6d,19,4,0,1
4nxg6d,20,2,0,1
4nxg6d,20,3,0,1
4nxg6d,21,1,0,2
4nxg6d,21,4,0,1
4nxg6d,22,0,0,1
4nxg6d,22,3,0,1
4nxg6d,22,6,1,1
4nxg6d,23,0,0,1
4nxg6d,23,1,0,1
4nxg6e,8,6,1,1
4nxg6e,10,5,1,1
4nxg6e,11,1,0,1
4nxg6e,13,1,0,1
4nxg6e,14,1,0,1
4nxg6e,15,6,1,1
4nxg6e,17,1,0,2
4nxg6e,17,4,0,1
4nxg6e,18,2,0,1
4nxg6e,18,5,1,1
4nxg6e,19,3,0,1
4nxg6e,19,4,0,1
4nxg6e,20,0,0,1
4nxg6e,20,2,0,2
4nxg6e,20,3,0,1
4nxg6e,20,4,0,1
4nxg6e,20,6,1,2
4nxg6e,21,0,0,1
4nxg6e,21,3,0,1
4nxg6e,21,4,0,2
4nxg6e,22,0,0,1
4nxg6e,22,2,0,1
4nxg6f,0,1,0,1
4nxg6f,0,5,1,1
4nxg6f,8,2,0,2
4nxg6f,10,4,0,2
4nxg6f,10,5,1,1
4nxg6f,10,6,1,1
4nxg6f,11,0,0,2
4nxg6f,11,1,0,1
4nxg6f,11,2,0,1
4nxg6f,11,3,0,1
4nxg6f,11,5,1,3
4nxg6f,11,6,1,2
4nxg6f,12,0,0,3
4nxg6f,12,1,0,2
4nxg6f,12,4,0,1
4nxg6f,12,5,1,3
4nxg6f,12,6,1,3
4nxg6f,13,0,0,1
4nxg6f,13,1,0,4
4nxg6f,13,2,0,1
4nxg6f,13,3,0,1
4nxg6f,13,4,0,4
4nxg6f,13,5,1,2
4nxg6f,13,6,1,8
4nxg6f,14,0,0,3
4nxg6f,14,1,0,3
4nxg6f,14,2,0,1
4nxg6f,14,3,0,1
4nxg6f,14,4,0,2
4nxg6f,14,6,1,3
4nxg6f,15,1,0,1
4nxg6f,15,2,0,1
4nxg6f,15,5,1,2
4nxg6f,15,6,1,2
4nxg6f,16,0,0,2
4nxg6f,16,1,0,2
4nxg6f,16,2,0,2
4nxg6f,16,3,0,3
4nxg6f,16,5,1,1
4nxg6f,16,6,1,2
4nxg6f,17,0,0,2
4nxg6f,17,1,0,1
4nxg6f,17,2,0,2
4nxg6f,17,3,0,4
4nxg6f,17,4,0,1
4nxg6f,17,5,1,1
4nxg6f,17,6,1,1
4nxg6f,18,0,0,2
4nxg6f,18,1,0,1
4nxg6f,18,4,0,5
4nxg6f,18,5,1,3
4nxg6f,18,6,1,3
4nxg6f,19,0,0,3
4nxg6f,19,1,0,4
4nxg6f,19,2,0,4
4nxg6f,19,3,0,2
4nxg6f,19,4,0,4
4nxg6f,19,5,1,4
4nxg6f,19,6,1,15
4nxg6f,20,0,0,1
4nxg6f,20,1,0,7
4nxg6f,20,2,0,3
4nxg6f,20,3,0,5
4nxg6f,20,4,0,4
4nxg6f,20,5,1,8
4nxg6f,20,6,1,10
4nxg6f,21,0,0,5
4nxg6f,21,1,0,3
4nxg6f,21,2,0,4
4nxg6f,21,3,0,5
4nxg6f,21,4,0,11
4nxg6f,21,5,1,2
4nxg6f,21,6,1,9
4nxg6f,22,0,0,3
4nxg6f,22,2,0,2
4nxg6f,22,3,0,2
4nxg6f,22,4,0,1
4nxg6f,22,5,1,4
4nxg6f,22,6,1,5
4nxg6f,23,4,0,1
4nxg6f,23,5,1,2
4nxg6g,0,0,0,3
4nxg6g,0,6,1,1
4nxg6g,9,1,0,3
4nxg6g,9,2,0,1
4nxg6g,10,0,0,1
4nxg6g,10,2,0,1
4nxg6g,10,3,0,4
4nxg6g,10,5,1,1
4nxg6g,11,0,0,1
4nxg6g,11,1,0,1
4nxg6g,11,3,0,1
4nxg6g,11,4,0,1
4nxg6g,11,5,1,1
4nxg6g,12,0,0,2
4nxg6g,12,1,0,2
4nxg6g,12,2,0,2
4nxg6g,12,3,0,5
4nxg6g,12,4,0,3
4nxg6g,12,5,1,8
4nxg6g,12,6,1,11
4nxg6g,13,1,0,1
4nxg6g,13,2,0,3
4nxg6g,13,3,0,2
4nxg6g,13,4,0,2
4nxg6g,13,5,1,4
4nxg6g,13,6,1,3
4nxg6g,14,0,0,2
4nxg6g,14,2,0,7
4nxg6g,14,3,0,3
4nxg6g,14,4,0,2
4nxg6g,14,5,1,2
4nxg6g,14,6,1,2
4nxg6g,15,0,0,3
4nxg6g,15,1,0,2
4nxg6g,15,2,0,2
4nxg6g,15,3,0,3
4nxg6g,15,5,1,3
4nxg6g,15,6,1,5
4nxg6g,16,0,0,3
4nxg6g,16,1,0,1
4nxg6g,16,2,0,1
4nxg6g,16,3,0,3
4nxg6g,16,4,0,4
4nxg6g,16,5,1,1
4nxg6g,16,6,1,3
4nxg6g,17,2,0,4
4nxg6g,17,3,0,2
4nxg6g,17,4,0,1
4nxg6g,17,5,1,5
4nxg6g,17,6,1,4
4nxg6g,18,0,0,1
4nxg6g,18,2,0,1
4nxg6g,18,3,0,2
4nxg6g,18,4,0,1
4nxg6g,18,5,1,2
4nxg6g,18,6,1,5
4nxg6g,19,0,0,4
4nxg6g,19,1,0,5
4nxg6g,19,2,0,1
4nxg6g,19,3,0,1
4nxg6g,19,4,0,9
4nxg6g,19,5,1,7
4nxg6g,19,6,1,17
4nxg6g,20,0,0,9
4nxg6g,20,1,0,8
4nxg6g,20,2,0,1
4nxg6g,20,3,0,4
4nxg6g,20,4,0,8
4nxg6g,20,5,1,7
4nxg6g,20,6,1,14
4nxg6g,21,0,0,3
4nxg6g,21,1,0,3
4nxg6g,21,2,0,4
4nxg6g,21,3,0,4
4nxg6g,21,4,0,4
4nxg6g,21,5,1,4
4nxg6g,21,6,1,4
4nxg6g,22,0,0,3
4nxg6g,22,1,0,1
4nxg6g,22,2,0,3
4nxg6g,22,3,0,3
4nxg6g,22,4,0,4
4nxg6g,22,5,1,4
4nxg6g,22,6,1,3
4nxg6g,23,1,0,1
4nxg6g,23,4,0,2
4nxg6g,23,5,1,3
4nxg6k,14,4,0,1
4nxg6k,14,5,1,1
4nxg6k,16,4,0,1
4nxg6k,18,1,0,1
4nxg6k,20,3,0,1
4nxg6k,22,0,0,1
4nxg6k,23,4,0,1
4nxg6p,15,0,0,1
4nxg6q,14,0,0,1
4nxg6q,16,6,1,1
4nxg6s,1,3,0,1
4nxg6s,9,3,0,1
4nxg6s,9,5,1,1
4nxg6s,11,4,0,1
4nxg6s,13,1,0,1
4nxg6s,13,2,0,1
4nxg6s,13,4,0,1
4nxg6s,14,5,1,2
4nxg6s,15,0,0,2
4nxg6s,15,2,0,1
4nxg6s,16,0,0,2
4nxg6s,16,1,0,1
4nxg6s,17,0,0,1
4nxg6s,18,5,1,2
4nxg6s,19,0,0,1
4nxg6s,19,3,0,1
4nxg6s,19,4,0,1
4nxg6s,20,3,0,1
4nxg6s,20,6,1,3
4nxg6s,21,2,0,1
4nxg6s,22,1,0,1
4nxg6s,22,2,0,1
4nxg6s,22,4,0,1
4nxg6t,0,1,0,1
4nxg6t,0,6,1,1
4nxg6t,1,6,1,1
4nxg6t,11,2,0,1
4nxg6t,12,4,0,1
4nxg6t,14,0,0,2
4nxg6t,15,5,1,1
4nxg6t,15,6,1,1
4nxg6t,17,4,0,1
4nxg6t,18,1,0,1
4nxg6t,18,2,0,1
4nxg6t,18,5,1,4
4nxg6t,19,0,0,2
4nxg6t,20,0,0,1
4nxg6t,20,2,0,1
4nxg6t,20,3,0,1
4nxg6t,20,4,0,1
4nxg6t,20,6,1,3
4nxg6t,21,0,0,1
4nxg6t,21,1,0,1
4nxg6t,21,2,0,1
4nxg6t,21,3,0,2
4nxg6t,22,1,0,1
4nxg6t,22,3,0,1
4nxg6t,22,4,0,1
4nxg6t,22,5,1,1
4nxg6t,23,3,0,1
4nxg6u,0,5,1,1
4nxg6u,8,0,0,1
4nxg6u,9,2,0,2
4nxg6u,9,4,0,1
4nxg6u,9,6,1,1
4nxg6u,10,0,0,3
4nxg6u,10,3,0,1
4nxg6u,10,4,0,2
4nxg6u,10,5,1,1
4nxg6u,11,0,0,4
4nxg6u,11,1,0,2
4nxg6u,11,2,0,4
4nxg6u,11,3,0,1
4nxg6u,11,4,0,1
4nxg6u,11,5,1,5
4nxg6u,11,6,1,2
4nxg6u,12,0,0,2
4nxg6u,12,1,0,9
4nxg6u,12,2,0,5
4nxg6u,12,3,0,1
4nxg6u,12,4,0,5
4nxg6u,12,5,1,8
4nxg6u,12,6,1,6
4nxg6u,13,0,0,2
4nxg6u,13,1,0,5
4nxg6u,13,2,0,3
4nxg6u,13,3,0,4
4nxg6u,13,4,0,4
4nxg6u,13,5,1,7
4nxg6u,13,6,1,8
4nxg6u,14,0,0,1
4nxg6u,14,1,0,5
4nxg6u,14,2,0,2
4nxg6u,14,3,0,1
4nxg6u,14,4,0,8
4nxg6u,14,5,1,6
4nxg6u,14,6,1,6
4nxg6u,15,1,0,4
4nxg6u,15,3,0,2
4nxg6u,15,4,0,1
4nxg6u,15,5,1,3
4nxg6u,15,6,1,3
4nxg6u,16,0,0,4
4nxg6u,16,1,0,1
4nxg6u,16,2,0,2
4nxg6u,16,3,0,2
4nxg6u,16,4,0,2
4nxg6u,16,5,1,2
4nxg6u,17,0,0,1
4nxg6u,17,1,0,3
4nxg6u,17,2,0,1
4nxg6u,17,3,0,3
4nxg6u,17,4,0,3
4nxg6u,17,5,1,1
4nxg6u,17,6,1,3
4nxg6u,18,1,0,2
4nxg6u,18,2,0,1
4nxg6u,18,3,0,3
4nxg6u,18,4,0,2
4nxg6u,18,5,1,4
4nxg6u,18,6,1,7
4nxg6u,19,0,0,4
4nxg6u,19,1,0,3
4nxg6u,19,2,0,2
4nxg6u,19,3,0,1
4nxg6u,19,4,0,4
4nxg6u,19,5,1,6
4nxg6u,19,6,1,10
4nxg6u,20,0,0,6
4nxg6u,20,1,0,12
4nxg6u,20,2,0,6
4nxg6u,20,3,0,11
4nxg6u,20,4,0,5
4nxg6u,20,5,1,9
4nxg6u,20,6,1,12
4nxg6u,21,0,0,4
4nxg6u,21,1,0,5
4nxg6u,21,2,0,4
4nxg6u,21,3,0,8
4nxg6u,21,4,0,8
4nxg6u,21,5,1,8
4nxg6u,21,6,1,11
4nxg6u,22,0,0,3
4nxg6u,22,1,0,2
4nxg6u,22,2,0,2
4nxg6u,22,4,0,2
4nxg6u,22,5,1,5
4nxg6u,22,6,1,4
4nxg6u,23,0,0,1
4nxg6u,23,2,0,1
4nxg6u,23,4,0,6
4nxg6u,23,5,1,2
4nxg6u,23,6,1,1
4nxg6v,0,1,0,1
4nxg6v,0,3,0,1
4nxg6v,1,1,0,1
4nxg6v,8,4,0,1
4nxg6v,10,3,0,1
4nxg6v,10,4,0,1
4nxg6v,10,6,1,2
4nxg6v,11,3,0,1
4nxg6v,11,4,0,1
4nxg6v,11,5,1,2
4nxg6v,11,6,1,1
4nxg6v,12,1,0,3
4nxg6v,12,2,0,1
4nxg6v,12,4,0,1
4nxg6v,12,5,1,3
4nxg6v,12,6,1,3
4nxg6v,13,0,0,2
4nxg6v,13,1,0,3
4nxg6v,13,2,0,1
4nxg6v,13,3,0,1
4nxg6v,13,4,0,1
4nxg6v,13,5,1,1
4nxg6v,13,6,1,4
4nxg6v,14,0,0,1
4nxg6v,14,2,0,2
4nxg6v,14,3,0,1
4nxg6v,14,4,0,3
4nxg6v,14,5,1,3
4nxg6v,14,6,1,3
4nxg6v,15,0,0,1
4nxg6v,15,3,0,1
4nxg6v,16,0,0,1
4nxg6v,16,2,0,2
4nxg6v,16,3,0,1
4nxg6v,16,4,0,1
4nxg6v,16,5,1,1
4nxg6v,17,0,0,1
4nxg6v,17,2,0,1
4nxg6v,17,3,0,1
4nxg6v,17,4,0,1
4nxg6v,17,5,1,1
4nxg6v,18,2,0,1
4nxg6v,18,4,0,2
4nxg6v,18,5,1,4
4nxg6v,18,6,1,1
4nxg6v,19,0,0,1
4nxg6v,19,1,0,1
4nxg6v,19,3,0,2
4nxg6v,19,4,0,2
4nxg6v,19,5,1,3
4nxg6v,19,6,1,5
4nxg6v,20,0,0,11
4nxg6v,20,1,0,4
4nxg6v,20,2,0,4
4nxg6v,20,3,0,3
4nxg6v,20,4,0,4
4nxg6v,20,5,1,5
4nxg6v,20,6,1,9
4nxg6v,21,0,0,7
4nxg6v,21,1,0,7
4nxg6v,21,2,0,9
4nxg6v,21,3,0,4
4nxg6v,21,4,0,10
4nxg6v,21,5,1,7
4nxg6v,21,6,1,9
4nxg6v,22,1,0,3
4nxg6v,22,2,0,1
4nxg6v,22,3,0,2
4nxg6v,22,4,0,2
4nxg6v,22,6,1,1
4nxg6v,23,0,0,1
4nxg6v,23,1,0,2
4nxg6w,12,3,0,1
4nxg6w,12,4,0,1
4nxg6w,14,0,0,1
4nxg6w,14,6,1,1
4nxg6w,15,6,1,1
4nxg6w,17,0,0,1
4nxg6w,18,0,0,1
4nxg6w,19,2,0,1
4nxg6w,19,5,1,1
4nxg6w,20,0,0,1
4nxg6w,21,0,0,2
4nxg6w,21,1,0,1
4nxg6w,21,4,0,1
4nxg6w,22,1,0,1
4nxg6x,20,1,0,1
4nxg6y,0,0,0,1
4nxg6y,11,1,0,1
4nxg6y,11,3,0,1
4nxg6y,12,1,0,1
4nxg6y,12,6,1,3
4nxg6y,13,5,1,1
4nxg6y,13,6,1,2
4nxg6y,14,0,0,2
4nxg6y,14,1,0,1
4nxg6y,14,3,0,1
4nxg6y,14,5,1,1
4nxg6y,14,6,1,1
4nxg6y,15,0,0,1
4nxg6y,15,3,0,1
4nxg6y,16,1,0,1
4nxg6y,16,3,0,1
4nxg6y,16,4,0,1
4nxg6y,16,6,1,1
4nxg6y,17,1,0,1
4nxg6y,17,3,0,1
4nxg6y,17,5,1,1
4nxg6y,18,6,1,1
4nxg6y,19,1,0,1
4nxg6y,19,4,0,1
4nxg6y,20,4,0,2
4nxg6y,20,5,1,3
4nxg6y,20,6,1,1
4nxg6y,21,1,0,1
4nxg6y,21,4,0,1
